date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-09-23,21.9,19,19.39,16.9,28,,100,95.3,88.5,77,20,18.2,18.4,16.8,19,12.25,13,7,,,101.4,101.22,101.21,101.02,99.34,99.16,99.15,98.97,24100,14995.8,14450,4800,,,,,0,1.4,14.4,12.4,9.4,47.8,47.8,0,,7:07:00,1727089620,7.12,19:12:00,1727133120,19.2,12.08,5,5,22,24,16,17,,,,,,8,7.8,7.5,7,,,,
2024-09-22,24.4,19.67,19.6,14.8,30,,100,95.1,88.5,77,21.1,18.8,18.1,15.1,15,7.46,7.5,0,,,101.43,101.3,101.28,101.14,99.37,99.25,99.23,99.09,24100,16429.2,15250,6400,,,,,0,1.6,14.6,12.6,9.6,0.7,0.7,0,,7:06:00,1727003160,7.1,19:14:00,1727046840,19.23,12.13,5,5,25,25,18,19,,,,,,8,5.7,4,0,,,,
2024-09-21,25.8,20.45,21.45,17.1,31,,100,90.4,81,62,20.6,18.6,18.9,17.2,18,8.33,9,0,,,101.34,101.25,101.24,101.15,99.28,99.19,99.19,99.1,24100,22029.2,15250,6400,,,,,0,3.5,16.4,14.4,11.4,25.8,25.8,0,,7:04:00,1726916640,7.07,19:15:00,1726960500,19.25,12.18,4,4,26,26,16,16,,,,,,8,5.8,4.5,1,,,,
2024-09-20,25.7,20.32,20,14.3,29,,100,73.4,77,54,19.8,15.1,16.4,13.1,17,8.62,10,3,,,101.49,101.38,101.39,101.29,99.43,99.33,99.33,99.24,24100,24100,24100,24100,,,,,0,2,15,13,10,0,0,0,,7:03:00,1726830180,7.05,19:17:00,1726874220,19.28,12.23,6,6,24,25,17,18,,,,,,7,3.5,3.5,0,,,,
2024-09-19,25.8,20.8,20.45,15.1,31,,98,73.5,72,46,17.9,15.6,15.2,12.4,13,8.04,8,3,,,101.69,101.55,101.55,101.41,99.62,99.49,99.49,99.35,24100,24100,24100,24100,,,,,0,2.5,15.4,13.4,10.4,0,0,0,,7:02:00,1726743720,7.03,19:19:00,1726787940,19.32,12.28,6,6,26,26,15,15,,,,,,5,1.6,2.5,0,,,,
2024-09-18,25.4,19.99,19.85,14.3,30,,91,71.4,72.5,54,18.4,14.5,15.1,11.8,14,7.88,8.5,3,,,101.98,101.82,101.81,101.64,99.91,99.76,99.75,99.58,24100,24100,24100,24100,,,,,0,1.8,14.8,12.8,9.8,0,0,0,,7:01:00,1726657260,7.02,19:21:00,1726701660,19.35,12.33,6,6,26,26,16,16,,,,,,8,5.1,5.5,3,,,,
2024-09-17,26,20.63,20.45,14.9,30,,91,65.5,67.5,44,16.6,13.6,13.3,10.1,17,7.5,8.5,0,,,102.36,102.17,102.17,101.97,100.28,100.11,100.1,99.91,24100,24100,24100,24100,,,,,0,2.5,15.4,13.4,10.4,0,0,0,,7:00:00,1726570800,7,19:23:00,1726615380,19.38,12.38,6,6,26,26,15,16,,,,,,7,3.3,3.5,0,,,,
2024-09-16,28.3,22.14,21.65,15,31,,100,68.1,68,36,18.1,15.1,14.9,11.7,13,5.46,6.5,0,,,102.67,102.47,102.49,102.3,100.59,100.39,100.41,100.24,24100,22700,16900,9700,,,,,0,3.6,16.6,14.7,11.7,0,0,0,,6:59:00,1726484340,6.98,19:25:00,1726529100,19.42,12.43,6,6,27,27,16,18,,,,,,1,0.3,0.5,0,,,,
2024-09-15,27.7,21.76,21.7,15.7,33,,100,78.5,74,48,19.4,17.5,17.1,14.9,16,6.96,8,0,,,102.72,102.56,102.59,102.46,100.64,100.48,100.51,100.39,24100,23900,21700,19300,,,,,0,3.7,16.7,14.7,11.7,0,0,0,,6:58:00,1726397880,6.97,19:26:00,1726442760,19.43,12.47,6,6,27,28,16,17,,,,,,2,0.4,1,0,,,,
2024-09-14,25.5,20.33,20.2,14.9,30,,99,79.2,77.5,56,19.4,16.4,17.3,15.2,16,7,8,0,,,102.63,102.5,102.51,102.39,100.55,100.42,100.43,100.31,72400,24245.8,44250,16100,,,,,0,2.2,15.2,13.2,10.2,0,0,0,,6:57:00,1726311420,6.95,19:28:00,1726356480,19.47,12.52,5,6,25,27,16,16,,,,,,3,0.5,1.5,0,,,,
2024-09-13,26.8,20.3,20.35,13.9,32,,100,76.4,77,54,18,15.8,15.7,13.4,17,7.17,8.5,0,,,102.49,102.38,102.38,102.27,100.41,100.3,100.31,100.2,24100,22233.3,20100,16100,,,,,0,2.4,15.3,13.3,10.3,0,0,0,,6:55:00,1726224900,6.92,19:30:00,1726270200,19.5,12.58,6,6,27,27,15,16,,,,,,1,0.2,0.5,0,,,,
2024-09-12,24.7,19.32,19.05,13.4,29,,91,71.7,73,55,16.9,14,14.1,11.3,17,7.25,8.5,0,,,102.29,102.19,102.17,102.06,100.21,100.11,100.1,99.99,24100,24100,24100,24100,,,,,0,1.1,14.1,12.1,9.1,0,0,0,,6:54:00,1726138440,6.9,19:32:00,1726183920,19.53,12.63,5,5,27,27,15,16,,,,,,6,1.5,3,0,,,,
2024-09-11,23.4,18.26,17.39,11.4,25,,90,67.7,67.5,45,15.3,11.9,12.8,10.2,16,6.08,8,0,,,102.21,102.1,102.11,102,100.13,100.02,100.02,99.92,24100,23700,21700,19300,,,,,0.6,0,12.4,10.4,7.4,0,0,0,,6:53:00,1726051980,6.88,19:34:00,1726097640,19.57,12.68,6,6,25,25,15,16,,,,,,8,3.3,4,0,,,,
2024-09-10,22.8,17.46,16.35,9.9,,,100,67.6,68.5,37,14.2,10.4,10.4,6.6,19,8.62,9.5,0,,,102.18,102.05,102.05,101.92,100.1,99.97,99.97,99.84,24100,24100,24100,24100,,,,,1.6,0,11.3,9.3,6.3,0,0,0,,6:52:00,1725965520,6.87,19:36:00,1726011360,19.6,12.73,6,6,23,23,12,12,,,,,,6,2.3,3,0,,,,
2024-09-09,21.1,16.62,16.6,12.1,26,,100,82.2,83.5,67,18,13.5,13.4,8.8,31,17.62,20,9,44,32,101.9,101.6,101.66,101.42,99.82,99.52,99.58,99.35,24100,23766.7,20100,16100,,,,,1.4,0,11.6,9.6,6.6,2.4,2.4,0,,6:51:00,1725879060,6.85,19:37:00,1725925020,19.62,12.77,4,5,21,21,10,10,,,,,,8,5.4,4,0,,,,
2024-09-08,19.4,13.31,12.89,6.4,,,100,66,70,40,9.1,6.6,6.8,4.4,44,24.46,28,12,59,28,101.59,101.5,101.5,101.42,99.51,99.41,99.42,99.33,24100,24100,24100,24100,,,,,5.1,0,7.9,5.9,2.9,0,0,0,,6:50:00,1725792600,6.83,19:39:00,1725838740,19.65,12.82,5,5,19,19,11,11,,,,,,7,4.3,4,1,,,,
2024-09-07,16.2,12.85,12.1,8,,,100,81,82.5,65,14.3,9.6,9.5,4.7,39,25.71,26.5,14,57,31,101.5,101.24,101.24,100.99,99.41,99.17,99.17,98.93,24100,24100,24100,24100,,,,,5.9,0,7.1,5.1,2.1,0.2,0.2,0,,6:49:00,1725706140,6.82,19:41:00,1725752460,19.68,12.87,3,3,15,15,9,9,,,,,,8,6.1,4.5,1,,,,
2024-09-06,23.7,19.36,18.8,13.9,29,,100,83.7,84.5,69,20.7,16.5,16.9,13,24,14.12,14.5,5,36,36,101.73,101.4,101.47,101.2,99.67,99.34,99.4,99.14,24100,23766.7,20100,16100,,,,,0,0.8,13.8,11.8,8.8,2.3,2.3,0,,6:48:00,1725619680,6.8,19:43:00,1725666180,19.72,12.92,3,4,20,22,12,12,,,,,,8,7,6.5,5,,,,
2024-09-05,24.6,20.08,20.05,15.5,28,,100,76.8,78,56,19.1,15.7,16.1,13,22,9.67,11,0,32,11,102.69,102.32,102.24,101.78,100.61,100.24,100.17,99.72,24100,24100,24100,24100,,,,,0,2,15.1,13.1,10.1,0,0,0,,6:46:00,1725533160,6.77,19:45:00,1725579900,19.75,12.98,6,6,25,25,18,18,,,,,,3,0.7,1.5,0,,,,
2024-09-04,24.1,18.88,18.14,12.2,28,,82,64.1,64.5,47,15.7,11.8,11.6,7.5,19,8.46,9.5,0,,,103.02,102.84,102.86,102.7,100.92,100.75,100.77,100.62,24100,24100,24100,24100,,,,,0,0.1,13.1,11.1,8.1,0,0,0,,6:45:00,1725446700,6.75,19:46:00,1725493560,19.77,13.02,6,6,24,25,14,14,,,,,,1,0.2,0.5,0,,,,
2024-09-03,22.4,17.05,16.25,10.1,,,78,53.8,55,32,9.4,7.2,7.2,5.1,19,8.62,9.5,0,,,102.9,102.76,102.78,102.65,100.8,100.66,100.68,100.56,24100,24100,24100,24100,,,,,1.8,0,11.2,9.2,6.2,0,0,0,,6:44:00,1725360240,6.73,19:48:00,1725407280,19.8,13.07,6,6,23,23,11,12,,,,,,2,0.4,1,0,,,,
2024-09-02,19.7,15.6,15.25,10.8,,,77,55.1,55,33,9.2,6.1,5.5,1.8,36,21.29,21.5,7,49,32,102.65,102.28,102.23,101.8,100.55,100.19,100.14,99.73,24100,24100,24100,24100,,,,,2.8,0,10.2,8.2,5.2,0,0,0,,6:43:00,1725273780,6.72,19:50:00,1725321000,19.83,13.12,6,6,20,20,10,10,,,,,,7,1.5,3.5,0,,,,
2024-09-01,25,20.39,19.85,14.7,30,,100,65.7,70,40,18.2,13.2,12.9,7.7,36,23.5,22,8,51,31,101.77,101.19,101.33,100.9,99.7,99.14,99.28,98.86,24100,24100,24100,24100,,,,,0,1.8,14.8,12.8,9.8,0,0,0,,6:42:00,1725187320,6.7,19:52:00,1725234720,19.87,13.17,7,7,25,26,12,13,,,,,,3,1.2,1.5,0,,,,
2024-08-31,28.1,23.22,22.1,16.1,33,,100,74.5,70.5,41,22.6,17.7,17.6,12.7,22,12.08,13,4,33,26,101.48,101.34,101.34,101.2,99.43,99.29,99.3,99.16,24100,23100,21700,19300,,,,,0,4.1,17.1,15.1,12.1,6.4,6.4,0,,6:41:00,1725100860,6.68,19:53:00,1725148380,19.88,13.2,7,7,27,27,17,17,,,,,,8,4.8,4,0,,,,
2024-08-30,26.5,21.01,21,15.5,34,,100,87.3,83,66,23.2,18.7,18.7,14.2,22,10.42,11,0,41,27,102.33,101.89,101.9,101.47,100.25,99.82,99.83,99.42,24100,23633.3,18500,12900,,,,,0,3,16,14,11,6.7,6.7,0,,6:40:00,1725014400,6.67,19:55:00,1725062100,19.92,13.25,7,7,28,28,21,21,,,,,,8,4.5,4.5,1,,,,
2024-08-29,20.9,18.56,18.85,16.8,25,,84,75.5,75.5,67,15.8,14.2,13.6,11.4,19,9.61,9.5,0,,,102.45,102.34,102.3,102.15,100.36,100.26,100.22,100.08,24100,24100,24100,24100,,,,,0,0.9,13.8,11.8,8.8,0,0,0,,6:39:00,1724927940,6.65,19:57:00,1724975820,19.95,13.3,7,7,23,23,16,16,,,,,,8,5.9,4,0,,,,
2024-08-28,26.2,21.33,21.4,16.6,35,,100,93.8,90.5,81,22.8,20.3,18.8,14.8,20,12.04,10,0,31,30,102.15,101.69,101.74,101.32,100.08,99.64,99.68,99.28,24100,19695.8,15250,6400,,,,,0,3.4,16.4,14.4,11.4,0.2,0.2,0,,6:38:00,1724841480,6.63,19:59:00,1724889540,19.98,13.35,3,7,24,25,16,16,,,,,,8,7.2,4.5,1,,,,
2024-08-27,32.2,25.53,26.35,20.5,40,,88,73.4,72.5,57,23.2,20.4,20.4,17.6,32,14.92,16,0,45,25,101.93,101.58,101.58,101.24,99.88,99.54,99.54,99.2,24100,24100,24100,24100,,,,,0,8.3,21.4,19.4,16.4,0,0,0,,6:36:00,1724754960,6.6,20:00:00,1724803200,20,13.4,8,8,31,31,20,21,,,,,,8,5.1,4,0,,,,
2024-08-26,28.4,23.84,22.95,17.5,34,,90,66.7,69,48,19.5,17,17.8,16,18,8.79,10.5,3,,,102.26,102.11,102.1,101.94,100.19,100.05,100.03,99.88,24100,23900,21700,19300,,,,,0,5,17.9,15.9,12.9,0,0,0,,6:35:00,1724668500,6.58,20:02:00,1724716920,20.03,13.45,7,7,29,29,19,20,,,,,,4,1.4,2,0,,,,
2024-08-25,27.5,22.74,22.15,16.8,33,,98,68.8,74,50,18.5,16.4,16.7,14.9,17,7.83,8.5,0,,,102.42,102.28,102.3,102.18,100.35,100.21,100.23,100.11,24100,24100,24100,24100,,,,,0,4.2,17.1,15.2,12.2,0,0,0,,6:34:00,1724582040,6.57,20:04:00,1724630640,20.07,13.5,7,7,28,28,18,18,,,,,,7,2.6,3.5,0,,,,
2024-08-24,25.7,20.88,20.3,14.9,29,,96,72.5,74.5,53,17.8,15.5,15.9,14.1,16,9.33,8,0,,,102.46,102.31,102.31,102.16,100.38,100.24,100.24,100.1,24100,24100,24100,24100,,,,,0,2.3,15.3,13.3,10.3,0,0,0,,6:33:00,1724495580,6.55,20:05:00,1724544300,20.08,13.53,7,7,27,27,15,17,,,,,,7,4.5,3.5,0,,,,
2024-08-23,26,20.06,19.45,12.9,29,,87,65.2,66.5,46,16,13,13.2,10.4,19,12.08,13,7,27,24,102.54,102.41,102.43,102.32,100.46,100.33,100.35,100.24,24100,24100,24100,24100,,,,,0,1.4,14.4,12.4,9.4,0,0,0,,6:32:00,1724409120,6.53,20:07:00,1724458020,20.12,13.58,6,7,25,26,13,15,,,,,,7,4.2,3.5,0,,,,
2024-08-22,25.1,18.65,17.89,10.7,26,,84,61.4,62.5,41,13.5,10.8,10.7,7.8,26,12.75,15.5,5,32,32,102.38,102.27,102.27,102.17,100.3,100.19,100.19,100.09,24100,24100,24100,24100,,,,,0.1,0,12.9,10.9,7.9,0,0,0,,6:31:00,1724322660,6.52,20:09:00,1724371740,20.15,13.63,6,6,25,25,13,13,,,,,,7,2.7,3.5,0,,,,
2024-08-21,21.4,16.67,16.54,11.7,,,74,60.1,58.5,43,10.3,8.7,8.8,7.3,32,22.29,23.5,15,51,34,102.21,102.14,102.13,102.06,100.13,100.06,100.06,99.98,24100,24100,24100,24100,,,,,1.5,0,11.5,9.5,6.5,0,0,0,,6:30:00,1724236200,6.5,20:10:00,1724285400,20.17,13.67,6,6,23,23,12,12,,,,,,7,2.5,3.5,0,,,,
2024-08-20,20.3,15.45,15.8,11.3,,,83,62,61.5,40,9.9,7.9,7.8,5.6,34,22.04,24,14,50,36,102.09,101.96,101.96,101.83,100,99.87,99.87,99.74,24100,24100,24100,24100,,,,,2.2,0,10.8,8.8,5.8,0,0,0,,6:28:00,1724149680,6.47,20:12:00,1724199120,20.2,13.73,6,6,21,21,10,13,,,,,,7,3.6,3.5,0,,,,
2024-08-19,17.9,15.51,14.85,11.8,,,100,78.6,81,62,16.5,11.7,12,7.5,40,27.88,28.5,17,53,35,101.84,101.28,101.34,100.84,99.75,99.22,99.28,98.8,24100,24100,24100,24100,,,,,3.1,0,9.8,7.8,4.8,0.6,0.6,0,,6:27:00,1724063220,6.45,20:14:00,1724112840,20.23,13.78,4,6,18,21,11,11,,,,,,8,6.6,4.5,1,,,,
2024-08-18,26.4,21.66,21.4,16.4,33,,100,94.2,83.5,67,22.1,20.6,19.8,17.5,32,14.96,18.5,5,53,36,100.84,100.56,100.64,100.44,98.8,98.53,98.61,98.41,24100,22900,16100,8100,,,,,0,3.4,16.4,14.4,11.4,21.7,21.7,0,,6:26:00,1723976760,6.43,20:15:00,1724026500,20.25,13.82,4,5,25,26,16,21,,,,,,8,6.5,4.5,1,,,,
2024-08-17,25.6,22.27,22.3,19,36,,100,98.7,94.5,89,23.7,22.1,21.5,19.3,16,9.83,10,4,61,24,100.96,100.74,100.75,100.54,98.92,98.7,98.72,98.51,24100,18270.8,12650,1200,,,,,0,4.3,17.3,15.3,12.3,128.3,128.3,0,,6:25:00,1723890300,6.42,20:17:00,1723940220,20.28,13.87,2,7,27,27,20,21,,,,,,8,6.8,5.5,3,,,,
2024-08-16,25.8,22.4,21.2,16.6,32,,100,80.8,81.5,63,21.3,18.8,18.9,16.5,16,10.21,10.5,5,,,101.72,101.37,101.36,100.99,99.67,99.32,99.31,98.95,24100,21433.3,16900,9700,,,,,0,3.2,16.2,14.2,11.2,2.7,2.7,0,,6:24:00,1723803840,6.4,20:18:00,1723853880,20.3,13.9,8,8,25,25,20,21,,,,,,8,6.8,6.5,5,,,,
2024-08-15,28.1,23.05,22.35,16.6,32,,99,65.8,67,35,17.8,15.6,14.3,10.8,16,9.75,8,0,,,102.08,101.88,101.89,101.7,100.02,99.82,99.83,99.64,24100,24100,24100,24100,,,,,0,4.3,17.4,15.3,12.3,0,0,0,,6:23:00,1723717380,6.38,20:20:00,1723767600,20.33,13.95,7,7,28,29,17,19,,,,,,6,1.2,3,0,,,,
2024-08-14,28,22.3,21.85,15.7,30,,98,62.5,67,36,17.3,14.2,14.3,11.4,17,8.29,8.5,0,,,102.2,102.05,102.06,101.93,100.13,99.98,100,99.87,24100,24100,24100,24100,,,,,0,3.8,16.9,14.8,11.8,0,0,0,,6:22:00,1723630920,6.37,20:22:00,1723681320,20.37,14,7,7,29,29,16,17,,,,,,1,0.4,0.5,0,,,,
2024-08-13,26.4,21.14,20.25,14.1,29,,98,66.5,71,44,15.7,14.2,14.3,12.9,17,11.33,12,7,,,102,101.92,101.91,101.82,99.93,99.85,99.85,99.76,24100,24100,24100,24100,,,,,0,2.2,15.2,13.2,10.2,0,0,0,,6:21:00,1723544460,6.35,20:23:00,1723594980,20.38,14.03,7,7,26,26,14,17,,,,,,8,4.7,4,0,,,,
2024-08-12,24.6,18.92,19.14,13.7,27,,100,75.5,76,52,15.8,14.2,14.2,12.6,26,14.92,17.5,9,40,32,101.82,101.63,101.64,101.46,99.75,99.56,99.57,99.39,24100,24100,24100,24100,,,,,0,1.1,14.1,12.1,9.1,0,0,0,,6:20:00,1723458000,6.33,20:25:00,1723508700,20.42,14.08,6,6,24,25,14,14,,,,,,8,5.8,4,0,,,,
2024-08-11,21.7,17.77,18.1,14.5,,,97,74.5,73.5,50,15.7,13,12.9,10.1,44,23.33,26,8,55,28,101.49,101.43,101.42,101.36,99.43,99.36,99.37,99.3,24100,23900,21700,19300,,,,,0,0.1,13.1,11.1,8.1,0.7,0.7,0,,6:18:00,1723371480,6.3,20:26:00,1723422360,20.43,14.13,5,5,22,22,14,16,,,,,,8,4.8,4,0,,,,
2024-08-10,23.9,19.07,18.95,14,26,,100,70.8,71,42,15.6,13.2,12.8,10,33,20.54,21.5,10,49,28,101.48,101.35,101.33,101.17,99.42,99.29,99.27,99.12,24100,24100,24100,24100,,,,,0,0.9,13.9,11.9,8.9,0,0,0,,6:17:00,1723285020,6.28,20:27:00,1723336020,20.45,14.17,7,7,25,25,14,14,,,,,,7,4.1,4,1,,,,
2024-08-09,28.3,22.97,21.7,15.1,34,,100,81.3,75,50,22.9,19.1,17.6,12.3,34,16.38,20,6,45,31,101.16,100.85,100.88,100.59,99.11,98.81,98.83,98.56,24100,21162.5,15250,6400,,,,,0,3.7,16.7,14.7,11.7,10.8,10.8,0,,6:16:00,1723198560,6.27,20:29:00,1723249740,20.48,14.22,3,5,24,26,14,14,,,,,,8,5.5,4,0,,,,
2024-08-08,25.2,21.72,21.5,17.8,33,,100,87.8,85,70,22.7,19.6,18.4,14,17,10.29,10.5,4,,,101.58,101.33,101.36,101.14,99.52,99.28,99.3,99.09,24100,24100,24100,24100,,,,,0,3.5,16.5,14.5,11.5,0,0,0,,6:15:00,1723112100,6.25,20:30:00,1723163400,20.5,14.25,6,6,24,25,20,22,,,,,,8,6.1,5,2,,,,
2024-08-07,24.3,19.97,18.89,13.5,27,,87,64,65,43,14,12.5,12.3,10.6,21,13.29,14,7,41,7,101.8,101.68,101.69,101.58,99.73,99.61,99.62,99.52,24100,24100,24100,24100,,,,,0,0.9,13.9,11.9,8.9,0,0,0,,6:14:00,1723025640,6.23,20:32:00,1723077120,20.53,14.3,8,8,25,25,18,18,,,,,,5,1.2,2.5,0,,,,
2024-08-06,21.1,19.23,18.25,15.4,28,,100,86.1,83,66,19.4,16.8,16.7,14,16,11.46,11.5,7,,,101.77,101.64,101.62,101.48,99.7,99.58,99.56,99.43,24100,23700,21700,19300,,,,,0,0.2,13.2,11.2,8.2,2.1,2.1,0,,6:13:00,1722939180,6.22,20:33:00,1722990780,20.55,14.33,3,3,22,22,14,14,,,,,,8,6.2,4,0,,,,
2024-08-05,27.2,22.65,23.2,19.2,35,,100,83.4,81,62,22.9,19.6,19.2,15.6,18,9.38,9,0,43,1,101.6,101.48,101.45,101.3,99.55,99.43,99.4,99.25,24100,21766.7,16900,9700,,,,,0,5.2,18.2,16.2,13.2,0.3,0.3,0,,6:12:00,1722852720,6.2,20:34:00,1722904440,20.57,14.37,8,8,25,26,16,18,,,,,,8,7,5.5,3,,,,
2024-08-04,29.4,24.55,23.79,18.2,36,,89,62.6,65,41,19.4,16.6,16.4,13.3,26,14.21,15.5,5,38,31,101.6,101.35,101.36,101.11,99.55,99.31,99.31,99.07,24100,24100,24100,24100,,,,,0,5.8,18.8,16.8,13.8,0,0,0,,6:11:00,1722766260,6.18,20:36:00,1722818160,20.6,14.42,8,8,31,31,21,21,,,,,,7,2.4,3.5,0,,,,
2024-08-03,30.1,25.94,25.1,20.1,38,,100,73.4,72,44,22.9,20.5,19.1,15.3,21,12.96,12.5,4,32,30,101.1,101.02,100.99,100.89,99.07,98.99,98.97,98.86,24100,24100,24100,24100,,,,,0,7.1,20.1,18.1,15.1,0,0,0,,6:10:00,1722679800,6.17,20:37:00,1722731820,20.62,14.45,8,8,30,30,20,20,,,,,,8,5.9,4,0,,,,
2024-08-02,28.6,25.5,25.75,22.9,38,,100,83.8,77.5,55,25.4,22.3,21.9,18.5,15,9.08,9,3,,,101.27,101.13,101.12,100.97,99.23,99.1,99.09,98.94,24100,20900,18500,12900,,,,,0,7.8,20.8,18.8,15.8,0,0,0,,6:08:00,1722593280,6.13,20:38:00,1722645480,20.63,14.5,4,7,28,28,22,22,,,,,,8,7,5.5,3,,,,
2024-08-01,29.7,25.42,25.35,21,39,,100,81.9,81,62,25,21.9,22.2,19.4,15,7.96,7.5,0,,,101.54,101.38,101.39,101.25,99.49,99.34,99.35,99.21,24100,22166.7,16900,9700,,,,,0,7.3,20.4,18.4,15.3,1.3,1.3,0,,6:07:00,1722506820,6.12,20:40:00,1722559200,20.67,14.55,8,8,31,31,21,23,,,,,,8,4.3,4,0,,,,
2024-07-31,31.2,26.36,26.65,22.1,39,,100,73.5,75.5,51,23.5,20.8,20.8,18,21,16.21,15,9,39,28,101.32,101.06,101.03,100.75,99.28,99.02,99,98.72,24100,24100,24100,24100,,,,,0,8.7,21.6,19.6,16.6,0,0,0,,6:06:00,1722420360,6.1,20:41:00,1722472860,20.68,14.58,8,8,30,31,20,20,,,,,,7,3.3,3.5,0,,,,
2024-07-30,29,25.03,25.9,22.8,39,,100,90.1,84.5,69,25.1,23.2,22.8,20.4,24,12.83,14,4,41,14,101.04,100.86,100.87,100.7,99.01,98.83,98.84,98.67,24100,23566.7,20100,16100,,,,,0,7.9,20.9,18.9,15.9,7.4,7.4,0,,6:05:00,1722333900,6.08,20:42:00,1722386520,20.7,14.62,7,8,28,28,20,20,,,,,,7,6.2,5,3,,,,
2024-07-29,28.4,24.36,23.7,19,35,,94,71.1,71,48,21.2,18.5,18.2,15.3,17,9.71,11,5,,,101.59,101.34,101.34,101.09,99.54,99.3,99.3,99.05,24100,23700,21700,19300,,,,,0,5.7,18.7,16.7,13.7,0,0,0,,6:04:00,1722247440,6.07,20:43:00,1722300180,20.72,14.65,8,8,30,30,19,19,,,,,,7,2,3.5,0,,,,
2024-07-28,28.8,23.38,22.9,17,34,,94,69.2,71,48,18.7,17.2,16.8,14.9,17,9.29,8.5,0,,,102.1,101.88,101.85,101.6,100.04,99.82,99.8,99.55,24100,23700,21700,19300,,,,,0,4.9,17.9,15.9,12.9,0,0,0,,6:03:00,1722160980,6.05,20:44:00,1722213840,20.73,14.68,9,9,30,30,18,19,,,,,,1,0.3,0.5,0,,,,
2024-07-27,26.9,22.31,21.45,16,31,,91,62.7,65,39,17.8,14.5,14.7,11.5,18,8.79,9,0,,,102.28,102.12,102.11,101.95,100.21,100.06,100.05,99.89,24100,24100,24100,24100,,,,,0,3.5,16.4,14.4,11.4,0,0,0,,6:02:00,1722074520,6.03,20:45:00,1722127500,20.75,14.72,8,8,28,28,17,17,,,,,,3,1.5,1.5,0,,,,
2024-07-26,26.9,21.42,20.5,14.1,30,,75,53.9,53.5,32,13.6,11.3,10.8,7.9,16,9.88,10,4,,,102.37,102.21,102.21,102.05,100.29,100.13,100.14,99.98,24100,24100,24100,24100,,,,,0,2.5,15.5,13.5,10.5,0,0,0,,6:01:00,1721988060,6.02,20:46:00,1722041160,20.77,14.75,8,8,27,27,16,16,,,,,,5,2.3,2.5,0,,,,
2024-07-25,24.8,20.14,20.25,15.7,26,,100,62.9,69,38,16.4,12.1,12.1,7.8,30,19.75,20,10,43,33,102.24,102.06,102.04,101.85,100.17,99.99,99.98,99.79,24100,24100,24100,24100,,,,,0,2.2,15.2,13.2,10.2,0,0,0,,6:00:00,1721901600,6,20:47:00,1721954820,20.78,14.78,7,7,25,25,15,16,,,,,,7,2.2,3.5,0,,,,
2024-07-24,26.7,22.74,21.54,16.4,34,,100,79.5,80.5,61,22,18.9,18.4,14.8,34,15.04,17,0,53,24,101.81,101.58,101.63,101.46,99.75,99.53,99.58,99.41,24100,22962.5,15250,6400,,,,,0,3.5,16.5,14.5,11.5,22,22,0,,5:59:00,1721815140,5.98,20:48:00,1721868480,20.8,14.82,6,6,26,26,16,17,,,,,,8,5.4,5,2,,,,
2024-07-23,27.8,23.55,23.45,19.1,32,,95,61.3,65,35,21.9,15.4,14.9,8,18,10.04,9,0,,,101.76,101.65,101.64,101.52,99.71,99.6,99.59,99.47,24100,23766.7,20100,16100,,,,,0,5.5,18.4,16.4,13.4,0.3,0.3,0,,5:58:00,1721728680,5.97,20:49:00,1721782140,20.82,14.85,7,7,27,27,18,19,,,,,,8,6.4,5.5,3,,,,
2024-07-22,27.5,22.12,22.1,16.7,32,,77,64.1,62,47,17.4,14.9,15,12.6,17,9.79,10,3,,,101.87,101.63,101.64,101.42,99.81,99.57,99.58,99.36,24100,24100,24100,24100,,,,,0,4.1,17.1,15.1,12.1,0.3,0.3,0,,5:57:00,1721642220,5.95,20:50:00,1721695800,20.83,14.88,8,8,27,27,19,19,,,,,,8,5.3,4,0,,,,
